year,round,grand_prix,finish_position,number,driver,constructor,stint_compounds,stint_lengths,total_stops,total_laps
2024,16,Italian Grand Prix,12,43,COL,Williams,"['M', 'H']","[16, 37]",1,53
2024,16,Italian Grand Prix,13,3,RIC,RB,"['M', 'H']","[11, 42]",1,53
2024,16,Italian Grand Prix,14,31,OCO,Alpine,"['H', 'M']","[31, 21]",1,52
2024,16,Italian Grand Prix,15,10,GAS,Alpine,"['M', 'H', 'H']","[10, 20, 22]",2,52
2024,16,Italian Grand Prix,16,77,BOT,Kick Sauber,"['H', 'M']","[33, 19]",1,52
2024,16,Italian Grand Prix,17,27,HUL,Haas F1 Team,"['M', 'H', 'H']","[5, 27, 20]",2,52
2024,16,Italian Grand Prix,18,24,ZHO,Kick Sauber,"['M', 'H']","[15, 37]",1,52
2024,16,Italian Grand Prix,19,18,STR,Aston Martin,"['H', 'H', 'M', 'S']","[19, 17, 14, 2]",3,52
2024,16,Italian Grand Prix,DNF,22,TSU,RB,['H'],[7],0,7
2024,17,Azerbaijan Grand Prix,1,81,PIA,McLaren,"['M', 'H']","[15, 36]",1,51
2024,17,Azerbaijan Grand Prix,2,16,LEC,Ferrari,"['M', 'H']","[16, 35]",1,51
2024,17,Azerbaijan Grand Prix,3,63,RUS,Mercedes,"['M', 'H']","[12, 39]",1,51
2024,17,Azerbaijan Grand Prix,4,4,NOR,McLaren,"['H', 'M']","[37, 14]",1,51
2024,17,Azerbaijan Grand Prix,5,1,VER,Red Bull Racing,"['M', 'H', 'S']","[12, 37, 2]",2,51
2024,17,Azerbaijan Grand Prix,6,14,ALO,Aston Martin,"['M', 'H']","[11, 40]",1,51
2024,17,Azerbaijan Grand Prix,7,23,ALB,Williams,"['H', 'M']","[31, 20]",1,51
2024,17,Azerbaijan Grand Prix,8,43,COL,Williams,"['M', 'H']","[10, 41]",1,51
2024,17,Azerbaijan Grand Prix,9,44,HAM,Mercedes,"['M', 'H']","[12, 39]",1,51
2024,17,Azerbaijan Grand Prix,10,50,BEA,Haas F1 Team,"['M', 'H']","[14, 37]",1,51
2024,17,Azerbaijan Grand Prix,11,27,HUL,Haas F1 Team,"['M', 'H']","[15, 36]",1,51
2024,17,Azerbaijan Grand Prix,12,10,GAS,Alpine,"['H', 'S']","[50, 1]",1,51
2024,17,Azerbaijan Grand Prix,13,3,RIC,RB,"['H', 'S']","[49, 2]",1,51
2024,17,Azerbaijan Grand Prix,14,24,ZHO,Kick Sauber,"['H', 'M']","[34, 17]",1,51
2024,17,Azerbaijan Grand Prix,15,31,OCO,Alpine,"['H', 'S']","[49, 1]",1,50
2024,17,Azerbaijan Grand Prix,16,77,BOT,Kick Sauber,"['M', 'H']","[11, 39]",1,50
2024,17,Azerbaijan Grand Prix,17,11,PER,Red Bull Racing,"['M', 'H']","[12, 37]",1,49
2024,17,Azerbaijan Grand Prix,18,55,SAI,Ferrari,"['M', 'H']","[16, 33]",1,49
2024,17,Azerbaijan Grand Prix,19,18,STR,Aston Martin,"['M', 'H', 'H']","[1, 21, 23]",2,45
2024,17,Azerbaijan Grand Prix,DNF,22,TSU,RB,"['M', 'H']","[12, 2]",1,14
2024,18,Singapore Grand Prix,1,4,NOR,McLaren,"['M', 'H']","[30, 32]",1,62
2024,18,Singapore Grand Prix,2,1,VER,Red Bull Racing,"['M', 'H']","[29, 33]",1,62
2024,18,Singapore Grand Prix,3,81,PIA,McLaren,"['M', 'H']","[38, 24]",1,62
2024,18,Singapore Grand Prix,4,63,RUS,Mercedes,"['M', 'H']","[27, 35]",1,62
2024,18,Singapore Grand Prix,5,16,LEC,Ferrari,"['M', 'H']","[36, 26]",1,62
2024,18,Singapore Grand Prix,6,44,HAM,Mercedes,"['S', 'H']","[17, 45]",1,62
2024,18,Singapore Grand Prix,7,55,SAI,Ferrari,"['M', 'H']","[13, 49]",1,62
2024,18,Singapore Grand Prix,8,14,ALO,Aston Martin,"['M', 'H']","[25, 36]",1,61
2024,18,Singapore Grand Prix,9,27,HUL,Haas F1 Team,"['M', 'H']","[29, 32]",1,61
2024,18,Singapore Grand Prix,10,11,PER,Red Bull Racing,"['M', 'H']","[28, 33]",1,61
2024,18,Singapore Grand Prix,11,43,COL,Williams,"['M', 'H']","[29, 32]",1,61
2024,18,Singapore Grand Prix,12,22,TSU,RB,"['M', 'S']","[33, 28]",1,61
2024,18,Singapore Grand Prix,13,31,OCO,Alpine,"['M', 'H']","[29, 32]",1,61
2024,18,Singapore Grand Prix,14,18,STR,Aston Martin,"['H', 'M']","[26, 35]",1,61
2024,18,Singapore Grand Prix,15,24,ZHO,Kick Sauber,"['H', 'M']","[34, 27]",1,61
2024,18,Singapore Grand Prix,16,77,BOT,Kick Sauber,"['H', 'M']","[33, 28]",1,61
2024,18,Singapore Grand Prix,17,10,GAS,Alpine,"['M', 'S']","[37, 24]",1,61
2024,18,Singapore Grand Prix,18,3,RIC,RB,"['S', 'M', 'S', 'S']","[10, 36, 12, 3]",3,61
2024,18,Singapore Grand Prix,19,20,MAG,Haas F1 Team,"['H', 'M', 'S']","[28, 21, 8]",2,57
2024,18,Singapore Grand Prix,DNF,23,ALB,Williams,"['M', 'H']","[11, 4]",1,15
2024,19,United States Grand Prix,1,16,LEC,Ferrari,"['M', 'H']","[26, 30]",1,56
2024,19,United States Grand Prix,2,55,SAI,Ferrari,"['M', 'H']","[21, 35]",1,56
2024,19,United States Grand Prix,3,1,VER,Red Bull Racing,"['M', 'H']","[25, 31]",1,56
2024,19,United States Grand Prix,4,4,NOR,McLaren,"['M', 'H']","[31, 25]",1,56
2024,19,United States Grand Prix,5,81,PIA,McLaren,"['M', 'H']","[32, 24]",1,56
2024,19,United States Grand Prix,6,63,RUS,Mercedes,"['H', 'M']","[40, 16]",1,56
2024,19,United States Grand Prix,7,11,PER,Red Bull Racing,"['M', 'H']","[26, 30]",1,56
2024,19,United States Grand Prix,8,27,HUL,Haas F1 Team,"['M', 'H']","[27, 29]",1,56
2024,19,United States Grand Prix,9,30,LAW,RB,"['H', 'M']","[36, 20]",1,56
2024,19,United States Grand Prix,10,43,COL,Williams,"['H', 'M']","[39, 17]",1,56
2024,19,United States Grand Prix,11,20,MAG,Haas F1 Team,"['M', 'H', 'M']","[17, 21, 18]",2,56
2024,19,United States Grand Prix,12,10,GAS,Alpine,"['M', 'H']","[18, 38]",1,56
2024,19,United States Grand Prix,13,14,ALO,Aston Martin,"['M', 'H']","[26, 29]",1,55
2024,19,United States Grand Prix,14,22,TSU,RB,"['M', 'H']","[18, 37]",1,55
2024,19,United States Grand Prix,15,18,STR,Aston Martin,"['H', 'M']","[27, 28]",1,55
2024,19,United States Grand Prix,16,23,ALB,Williams,"['M', 'M', 'H']","[3, 30, 22]",2,55
2024,19,United States Grand Prix,17,77,BOT,Kick Sauber,"['M', 'H']","[15, 40]",1,55
2024,19,United States Grand Prix,18,31,OCO,Alpine,"['M', 'H', 'S']","[31, 20, 4]",2,55
2024,19,United States Grand Prix,19,24,ZHO,Kick Sauber,"['M', 'M', 'H']","[13, 22, 20]",2,55
2024,19,United States Grand Prix,DNF,44,HAM,Mercedes,['H'],[1],0,1
2024,20,Mexico City Grand Prix,1,55,SAI,Ferrari,"['M', 'H']","[32, 39]",1,71
2024,20,Mexico City Grand Prix,2,4,NOR,McLaren,"['M', 'H']","[30, 41]",1,71
2024,20,Mexico City Grand Prix,3,16,LEC,Ferrari,"['M', 'H', 'S']","[31, 38, 2]",2,71
2024,20,Mexico City Grand Prix,4,44,HAM,Mercedes,"['M', 'H']","[28, 43]",1,71
2024,20,Mexico City Grand Prix,5,63,RUS,Mercedes,"['M', 'H']","[31, 40]",1,71
2024,20,Mexico City Grand Prix,6,1,VER,Red Bull Racing,"['M', 'H']","[26, 45]",1,71
2024,20,Mexico City Grand Prix,7,20,MAG,Haas F1 Team,"['M', 'H']","[30, 41]",1,71
2024,20,Mexico City Grand Prix,8,81,PIA,McLaren,"['M', 'H']","[39, 32]",1,71
2024,20,Mexico City Grand Prix,9,27,HUL,Haas F1 Team,"['M', 'H']","[29, 41]",1,70
2024,20,Mexico City Grand Prix,10,10,GAS,Alpine,"['M', 'H']","[28, 42]",1,70
2024,20,Mexico City Grand Prix,11,18,STR,Aston Martin,"['M', 'H']","[26, 44]",1,70
2024,20,Mexico City Grand Prix,12,43,COL,Williams,"['H', 'M']","[47, 23]",1,70
2024,20,Mexico City Grand Prix,13,31,OCO,Alpine,"['H', 'M']","[48, 22]",1,70
2024,20,Mexico City Grand Prix,14,77,BOT,Kick Sauber,"['H', 'M']","[49, 21]",1,70
2024,20,Mexico City Grand Prix,15,24,ZHO,Kick Sauber,"['H', 'M']","[43, 27]",1,70
2024,20,Mexico City Grand Prix,16,30,LAW,RB,"['H', 'M', 'S']","[39, 26, 5]",2,70
2024,20,Mexico City Grand Prix,17,11,PER,Red Bull Racing,"['H', 'M', 'M', 'S']","[20, 23, 25, 2]",3,70
2024,20,Mexico City Grand Prix,DNF,14,ALO,Aston Martin,['M'],[15],0,15
2024,20,Mexico City Grand Prix,DNF,23,ALB,Williams,['M'],[0],0,0
2024,20,Mexico City Grand Prix,DNF,22,TSU,RB,['M'],[0],0,0
2024,21,São Paulo Grand Prix,1,1,VER,Red Bull Racing,"['I', 'I']","[32, 37]",1,69
2024,21,São Paulo Grand Prix,2,31,OCO,Alpine,"['I', 'I']","[32, 37]",1,69
2024,21,São Paulo Grand Prix,3,10,GAS,Alpine,"['I', 'I']","[32, 37]",1,69
2024,21,São Paulo Grand Prix,4,63,RUS,Mercedes,"['I', 'I', 'I']","[28, 4, 37]",2,69
2024,21,São Paulo Grand Prix,5,16,LEC,Ferrari,"['I', 'I', 'I']","[24, 8, 37]",2,69
2024,21,São Paulo Grand Prix,6,4,NOR,McLaren,"['I', 'I', 'I']","[28, 4, 37]",2,69
2024,21,São Paulo Grand Prix,7,22,TSU,RB,"['I', 'W', 'I']","[28, 4, 37]",2,69
2024,21,São Paulo Grand Prix,8,81,PIA,McLaren,"['I', 'I', 'I']","[27, 5, 37]",2,69
2024,21,São Paulo Grand Prix,9,30,LAW,RB,"['I', 'W', 'I']","[28, 4, 37]",2,69
2024,21,São Paulo Grand Prix,10,44,HAM,Mercedes,"['I', 'I', 'I']","[27, 5, 37]",2,69
2024,21,São Paulo Grand Prix,11,11,PER,Red Bull Racing,"['I', 'W', 'I']","[27, 5, 37]",2,69
2024,21,São Paulo Grand Prix,12,50,BEA,Haas F1 Team,"['I', 'I', 'I']","[27, 5, 37]",2,69
2024,21,São Paulo Grand Prix,13,77,BOT,Kick Sauber,"['I', 'I']","[32, 37]",1,69
2024,21,São Paulo Grand Prix,14,14,ALO,Aston Martin,"['I', 'I', 'I']","[27, 5, 37]",2,69
2024,21,São Paulo Grand Prix,15,24,ZHO,Kick Sauber,"['I', 'I', 'W', 'I', 'I']","[27, 1, 3, 1, 37]",4,69
2024,21,São Paulo Grand Prix,DNF,55,SAI,Ferrari,"['I', 'I', 'I']","[26, 5, 7]",2,38
2024,21,São Paulo Grand Prix,DNF,43,COL,Williams,"['I', 'I']","[26, 4]",1,30
2024,21,São Paulo Grand Prix,DNS,23,ALB,Williams,[],[],0,0
2024,21,São Paulo Grand Prix,DNS,18,STR,Aston Martin,['I'],[0],0,0
2024,21,São Paulo Grand Prix,DSQ,27,HUL,Haas F1 Team,"['I', 'I', 'W', 'I']","[-5, 2, 2, 1]",3,0
2024,22,Las Vegas Grand Prix,1,63,RUS,Mercedes,"['M', 'H', 'H']","[12, 20, 18]",2,50
2024,22,Las Vegas Grand Prix,2,44,HAM,Mercedes,"['M', 'H', 'H']","[13, 14, 23]",2,50
2024,22,Las Vegas Grand Prix,3,55,SAI,Ferrari,"['M', 'H', 'H']","[10, 18, 22]",2,50
2024,22,Las Vegas Grand Prix,4,16,LEC,Ferrari,"['M', 'H', 'H']","[9, 22, 19]",2,50
2024,22,Las Vegas Grand Prix,5,1,VER,Red Bull Racing,"['M', 'H', 'H']","[11, 16, 23]",2,50
2024,22,Las Vegas Grand Prix,6,4,NOR,McLaren,"['M', 'H', 'H', 'S']","[9, 21, 18, 2]",3,50
2024,22,Las Vegas Grand Prix,7,81,PIA,McLaren,"['M', 'H', 'H']","[10, 15, 25]",2,50
2024,22,Las Vegas Grand Prix,8,27,HUL,Haas F1 Team,"['M', 'H', 'H']","[14, 19, 17]",2,50
2024,22,Las Vegas Grand Prix,9,22,TSU,RB,"['M', 'H', 'H']","[10, 19, 21]",2,50
2024,22,Las Vegas Grand Prix,10,11,PER,Red Bull Racing,"['H', 'M', 'H']","[17, 15, 18]",2,50
2024,22,Las Vegas Grand Prix,11,14,ALO,Aston Martin,"['S', 'H', 'H']","[4, 20, 26]",2,50
2024,22,Las Vegas Grand Prix,12,20,MAG,Haas F1 Team,"['M', 'H']","[17, 33]",1,50
2024,22,Las Vegas Grand Prix,13,24,ZHO,Kick Sauber,"['M', 'H', 'H']","[11, 23, 16]",2,50
2024,22,Las Vegas Grand Prix,14,43,COL,Williams,"['H', 'M', 'H']","[16, 10, 24]",2,50
2024,22,Las Vegas Grand Prix,15,18,STR,Aston Martin,"['M', 'H', 'H']","[9, 19, 22]",2,50
2024,22,Las Vegas Grand Prix,16,30,LAW,RB,"['M', 'H', 'H']","[11, 27, 12]",2,50
2024,22,Las Vegas Grand Prix,17,31,OCO,Alpine,"['M', 'M', 'H', 'S']","[11, 1, 33, 4]",3,49
2024,22,Las Vegas Grand Prix,18,77,BOT,Kick Sauber,"['H', 'M', 'H']","[17, 18, 14]",2,49
2024,22,Las Vegas Grand Prix,DNF,23,ALB,Williams,"['M', 'H']","[9, 16]",1,25
2024,22,Las Vegas Grand Prix,DNF,10,GAS,Alpine,"['M', 'H']","[10, 5]",1,15
2024,23,Qatar Grand Prix,1,1,VER,Red Bull Racing,"['M', 'H', 'H', 'H']","[35, 1, 1, 20]",3,57
2024,23,Qatar Grand Prix,2,16,LEC,Ferrari,"['M', 'H', 'H', 'H']","[35, 1, 1, 20]",3,57
2024,23,Qatar Grand Prix,3,81,PIA,McLaren,"['M', 'H', 'H', 'H']","[34, 2, 1, 20]",3,57
2024,23,Qatar Grand Prix,4,63,RUS,Mercedes,"['M', 'H', 'H', 'H', 'H']","[23, 12, 1, 1, 20]",4,57
2024,23,Qatar Grand Prix,5,10,GAS,Alpine,"['M', 'H', 'H', 'H']","[35, 1, 1, 20]",3,57
2024,23,Qatar Grand Prix,6,55,SAI,Ferrari,"['M', 'H', 'H', 'H']","[34, 2, 1, 20]",3,57
2024,23,Qatar Grand Prix,7,14,ALO,Aston Martin,"['M', 'H', 'M', 'M']","[35, 1, 1, 20]",3,57
2024,23,Qatar Grand Prix,8,24,ZHO,Kick Sauber,"['M', 'H', 'H', 'H']","[35, 1, 1, 20]",3,57
2024,23,Qatar Grand Prix,9,20,MAG,Haas F1 Team,"['M', 'H', 'H', 'H']","[27, 9, 1, 20]",3,57
2024,23,Qatar Grand Prix,10,4,NOR,McLaren,"['M', 'H', 'H', 'H', 'H']","[35, 1, 1, 8, 12]",4,57
2024,23,Qatar Grand Prix,11,77,BOT,Kick Sauber,"['M', 'H', 'M', 'M']","[24, 11, 1, 21]",3,57
2024,23,Qatar Grand Prix,12,44,HAM,Mercedes,"['M', 'H', 'H', 'H', 'H']","[34, 1, 1, 11, 10]",4,57
2024,23,Qatar Grand Prix,13,22,TSU,RB,"['M', 'H', 'H', 'H', 'S']","[35, 1, 1, 3, 17]",4,57
2024,23,Qatar Grand Prix,14,30,LAW,RB,"['M', 'H', 'H', 'H', 'S']","[35, 1, 1, 3, 17]",4,57
2024,23,Qatar Grand Prix,15,23,ALB,Williams,"['M', 'S', 'S', 'S', 'S']","[35, 1, 1, 18, 1]",4,56
2024,23,Qatar Grand Prix,DNF,27,HUL,Haas F1 Team,"['H', 'H', 'M', 'M', 'M']","[0, 30, 5, 1, 3]",4,39
2024,23,Qatar Grand Prix,DNF,11,PER,Red Bull Racing,"['M', 'H', 'H', 'H']","[34, 1, 1, 2]",3,38
2024,23,Qatar Grand Prix,DNF,18,STR,Aston Martin,"['M', 'H', 'H']","[1, 6, 1]",2,8
2024,23,Qatar Grand Prix,DNF,43,COL,Williams,['M'],[0],0,0
2024,23,Qatar Grand Prix,DNF,31,OCO,Alpine,['M'],[0],0,0
2024,24,Abu Dhabi Grand Prix,1,4,NOR,McLaren,"['M', 'H']","[26, 32]",1,58
2024,24,Abu Dhabi Grand Prix,2,55,SAI,Ferrari,"['M', 'H']","[25, 33]",1,58
2024,24,Abu Dhabi Grand Prix,3,16,LEC,Ferrari,"['M', 'H']","[20, 38]",1,58
2024,24,Abu Dhabi Grand Prix,4,44,HAM,Mercedes,"['H', 'M']","[34, 24]",1,58
2024,24,Abu Dhabi Grand Prix,5,63,RUS,Mercedes,"['M', 'H']","[26, 32]",1,58
2024,24,Abu Dhabi Grand Prix,6,1,VER,Red Bull Racing,"['M', 'H']","[29, 29]",1,58
2024,24,Abu Dhabi Grand Prix,7,10,GAS,Alpine,"['M', 'H']","[14, 44]",1,58
2024,24,Abu Dhabi Grand Prix,8,27,HUL,Haas F1 Team,"['M', 'H']","[13, 45]",1,58
2024,24,Abu Dhabi Grand Prix,9,14,ALO,Aston Martin,"['M', 'H', 'H']","[13, 24, 21]",2,58
2024,24,Abu Dhabi Grand Prix,10,81,PIA,McLaren,"['M', 'H', 'H']","[4, 28, 26]",2,58
2024,24,Abu Dhabi Grand Prix,11,23,ALB,Williams,"['M', 'H']","[12, 45]",1,57
2024,24,Abu Dhabi Grand Prix,12,22,TSU,RB,"['M', 'H']","[22, 35]",1,57
2024,24,Abu Dhabi Grand Prix,13,24,ZHO,Kick Sauber,"['M', 'H', 'H']","[12, 27, 18]",2,57
2024,24,Abu Dhabi Grand Prix,14,18,STR,Aston Martin,"['M', 'H', 'H']","[11, 21, 25]",2,57
2024,24,Abu Dhabi Grand Prix,15,61,DOO,Alpine,"['M', 'H']","[22, 35]",1,57
2024,24,Abu Dhabi Grand Prix,16,20,MAG,Haas F1 Team,"['M', 'H', 'H', 'S', 'S']","[12, 17, 1, 25, 2]",4,57
2024,24,Abu Dhabi Grand Prix,17,30,LAW,RB,"['M', 'H', 'H', 'H']","[22, 1, 5, 27]",3,55
2024,24,Abu Dhabi Grand Prix,DNF,77,BOT,Kick Sauber,"['M', 'H']","[6, 24]",1,30
2024,24,Abu Dhabi Grand Prix,DNF,43,COL,Williams,"['M', 'H']","[3, 23]",1,26
2024,24,Abu Dhabi Grand Prix,DNF,11,PER,Red Bull Racing,['M'],[0],0,0
2025,1,Australian Grand Prix,1,4,NOR,McLaren,"['I', 'I', 'I', 'I', 'H', 'I']","[2, 1, 1, 30, 10, 13]",5,57
2025,1,Australian Grand Prix,2,1,VER,Red Bull Racing,"['I', 'I', 'I', 'I', 'M', 'I']","[2, 1, 1, 30, 12, 11]",5,57
2025,1,Australian Grand Prix,3,63,RUS,Mercedes,"['I', 'I', 'I', 'I', 'H', 'I']","[2, 1, 1, 30, 10, 13]",5,57
2025,1,Australian Grand Prix,4,12,ANT,Mercedes,"['I', 'I', 'I', 'I', 'H', 'I']","[2, 1, 1, 29, 11, 13]",5,57
2025,1,Australian Grand Prix,5,23,ALB,Williams,"['I', 'I', 'I', 'I', 'M', 'I']","[2, 1, 1, 29, 11, 13]",5,57
2025,1,Australian Grand Prix,6,18,STR,Aston Martin,"['I', 'I', 'I', 'I', 'H', 'I']","[2, 1, 1, 29, 11, 13]",5,57
2025,1,Australian Grand Prix,7,27,HUL,Kick Sauber,"['I', 'I', 'I', 'I', 'M', 'I']","[2, 1, 1, 29, 11, 13]",5,57
2025,1,Australian Grand Prix,8,16,LEC,Ferrari,"['I', 'I', 'I', 'I', 'H', 'I']","[2, 1, 1, 30, 13, 10]",5,57
2025,1,Australian Grand Prix,9,81,PIA,McLaren,"['I', 'I', 'I', 'I', 'H', 'I']","[2, 1, 1, 30, 10, 13]",5,57
2025,1,Australian Grand Prix,10,44,HAM,Ferrari,"['I', 'I', 'I', 'I', 'H', 'I']","[2, 1, 1, 29, 14, 10]",5,57
2025,1,Australian Grand Prix,11,10,GAS,Alpine,"['I', 'I', 'I', 'I', 'H', 'I']","[2, 1, 1, 29, 13, 11]",5,57
2025,1,Australian Grand Prix,12,22,TSU,Racing Bulls,"['I', 'I', 'I', 'I', 'M', 'I']","[2, 1, 1, 29, 14, 10]",5,57
2025,1,Australian Grand Prix,13,31,OCO,Haas F1 Team,"['I', 'I', 'I', 'I', 'M', 'I']","[2, 1, 1, 35, 7, 11]",5,57
2025,1,Australian Grand Prix,14,87,BEA,Haas F1 Team,"['I', 'I', 'I', 'I', 'M', 'I']","[2, 1, 1, 35, 5, 13]",5,57
2025,1,Australian Grand Prix,DNF,30,LAW,Red Bull Racing,"['I', 'I', 'I', 'I', 'M']","[1, 1, 1, 29, 14]",4,46
2025,1,Australian Grand Prix,DNF,5,BOR,Kick Sauber,"['I', 'I', 'I', 'I', 'M', 'I']","[1, 1, 1, 29, 11, 2]",5,45
2025,1,Australian Grand Prix,DNF,14,ALO,Aston Martin,"['I', 'I', 'I', 'I']","[1, 1, 1, 29]",3,32
2025,1,Australian Grand Prix,DNF,55,SAI,Williams,['I'],[0],0,0
2025,1,Australian Grand Prix,DNF,7,DOO,Alpine,['I'],[0],0,0
2025,1,Australian Grand Prix,DNF,6,HAD,Racing Bulls,['I'],[0],0,0
2025,2,Chinese Grand Prix,1,81,PIA,McLaren,"['M', 'H']","[14, 42]",1,56
2025,2,Chinese Grand Prix,2,4,NOR,McLaren,"['M', 'H']","[15, 41]",1,56
2025,2,Chinese Grand Prix,3,63,RUS,Mercedes,"['M', 'H']","[14, 42]",1,56
2025,2,Chinese Grand Prix,4,1,VER,Red Bull Racing,"['M', 'H']","[13, 43]",1,56
2025,2,Chinese Grand Prix,5,31,OCO,Haas F1 Team,"['M', 'H']","[11, 45]",1,56
2025,2,Chinese Grand Prix,6,12,ANT,Mercedes,"['M', 'H']","[12, 44]",1,56
2025,2,Chinese Grand Prix,7,23,ALB,Williams,"['M', 'H']","[20, 36]",1,56
2025,2,Chinese Grand Prix,8,87,BEA,Haas F1 Team,"['H', 'M']","[26, 30]",1,56
2025,2,Chinese Grand Prix,9,18,STR,Aston Martin,"['H', 'M']","[36, 20]",1,56
2025,2,Chinese Grand Prix,10,55,SAI,Williams,"['M', 'H']","[17, 39]",1,56
2025,2,Chinese Grand Prix,11,6,HAD,Racing Bulls,"['M', 'H', 'H']","[12, 21, 23]",2,56
2025,2,Chinese Grand Prix,12,30,LAW,Red Bull Racing,"['H', 'M', 'H']","[18, 12, 26]",2,56
2025,2,Chinese Grand Prix,13,7,DOO,Alpine,"['M', 'H']","[11, 45]",1,56
2025,2,Chinese Grand Prix,14,5,BOR,Kick Sauber,"['M', 'H', 'H']","[1, 25, 29]",2,55
2025,2,Chinese Grand Prix,15,27,HUL,Kick Sauber,"['M', 'H']","[20, 35]",1,55
2025,2,Chinese Grand Prix,16,22,TSU,Racing Bulls,"['M', 'H', 'H', 'M']","[11, 24, 11, 9]",3,55
2025,2,Chinese Grand Prix,DNF,14,ALO,Aston Martin,['M'],[4],0,4
2025,2,Chinese Grand Prix,DSQ,16,LEC,Ferrari,"['M', 'H']","[-41, 41]",1,0
2025,2,Chinese Grand Prix,DSQ,44,HAM,Ferrari,"['M', 'H', 'H']","[-43, 24, 19]",2,0
2025,2,Chinese Grand Prix,DSQ,10,GAS,Alpine,"['M', 'H']","[-46, 46]",1,0
2025,3,Japanese Grand Prix,1,1,VER,Red Bull Racing,"['M', 'H']","[21, 32]",1,53
2025,3,Japanese Grand Prix,2,4,NOR,McLaren,"['M', 'H']","[21, 32]",1,53
2025,3,Japanese Grand Prix,3,81,PIA,McLaren,"['M', 'H']","[20, 33]",1,53
2025,3,Japanese Grand Prix,4,16,LEC,Ferrari,"['M', 'H']","[21, 32]",1,53
2025,3,Japanese Grand Prix,5,63,RUS,Mercedes,"['M', 'H']","[19, 34]",1,53
2025,3,Japanese Grand Prix,6,12,ANT,Mercedes,"['M', 'H']","[31, 22]",1,53
2025,3,Japanese Grand Prix,7,44,HAM,Ferrari,"['H', 'M']","[30, 23]",1,53
2025,3,Japanese Grand Prix,8,6,HAD,Racing Bulls,"['M', 'H']","[25, 28]",1,53
2025,3,Japanese Grand Prix,9,23,ALB,Williams,"['M', 'H']","[24, 29]",1,53
2025,3,Japanese Grand Prix,10,87,BEA,Haas F1 Team,"['M', 'H']","[23, 30]",1,53
2025,3,Japanese Grand Prix,11,14,ALO,Aston Martin,"['M', 'H']","[24, 29]",1,53
2025,3,Japanese Grand Prix,12,22,TSU,Red Bull Racing,"['M', 'H']","[23, 30]",1,53
2025,3,Japanese Grand Prix,13,10,GAS,Alpine,"['M', 'H']","[24, 29]",1,53
2025,3,Japanese Grand Prix,14,55,SAI,Williams,"['M', 'S']","[33, 20]",1,53
2025,3,Japanese Grand Prix,15,7,DOO,Alpine,"['S', 'H']","[15, 38]",1,53
2025,3,Japanese Grand Prix,16,27,HUL,Kick Sauber,"['M', 'H']","[22, 31]",1,53
2025,3,Japanese Grand Prix,17,30,LAW,Racing Bulls,"['M', 'S']","[33, 20]",1,53
2025,3,Japanese Grand Prix,18,31,OCO,Haas F1 Team,"['H', 'M']","[32, 21]",1,53
2025,3,Japanese Grand Prix,19,5,BOR,Kick Sauber,"['H', 'M']","[31, 22]",1,53
2025,3,Japanese Grand Prix,20,18,STR,Aston Martin,"['S', 'H', 'M']","[9, 21, 22]",2,52
2025,4,Bahrain Grand Prix,1,81,PIA,McLaren,"['S', 'M', 'M']","[14, 18, 25]",2,57
2025,4,Bahrain Grand Prix,2,63,RUS,Mercedes,"['S', 'M', 'S']","[13, 19, 25]",2,57
2025,4,Bahrain Grand Prix,3,4,NOR,McLaren,"['S', 'M', 'M']","[10, 22, 25]",2,57
2025,4,Bahrain Grand Prix,4,16,LEC,Ferrari,"['M', 'M', 'H']","[17, 15, 25]",2,57
2025,4,Bahrain Grand Prix,5,44,HAM,Ferrari,"['M', 'M', 'H']","[17, 15, 25]",2,57
2025,4,Bahrain Grand Prix,6,1,VER,Red Bull Racing,"['S', 'H', 'M']","[10, 16, 31]",2,57
2025,4,Bahrain Grand Prix,7,10,GAS,Alpine,"['S', 'M', 'H']","[10, 18, 29]",2,57
2025,4,Bahrain Grand Prix,8,31,OCO,Haas F1 Team,"['S', 'M', 'H']","[8, 19, 30]",2,57
2025,4,Bahrain Grand Prix,9,22,TSU,Red Bull Racing,"['S', 'M', 'S']","[11, 21, 25]",2,57
2025,4,Bahrain Grand Prix,10,87,BEA,Haas F1 Team,"['S', 'H', 'S']","[14, 18, 25]",2,57
2025,4,Bahrain Grand Prix,11,12,ANT,Mercedes,"['S', 'M', 'S', 'S']","[12, 15, 5, 25]",3,57
2025,4,Bahrain Grand Prix,12,23,ALB,Williams,"['S', 'H', 'M']","[16, 16, 25]",2,57
2025,4,Bahrain Grand Prix,13,6,HAD,Racing Bulls,"['S', 'M', 'H']","[6, 22, 29]",2,57
2025,4,Bahrain Grand Prix,14,7,DOO,Alpine,"['S', 'M', 'H']","[9, 19, 29]",2,57
2025,4,Bahrain Grand Prix,15,14,ALO,Aston Martin,"['M', 'M', 'H']","[16, 16, 25]",2,57
2025,4,Bahrain Grand Prix,16,30,LAW,Racing Bulls,"['M', 'H', 'S']","[14, 18, 25]",2,57
2025,4,Bahrain Grand Prix,17,18,STR,Aston Martin,"['S', 'M', 'H']","[12, 20, 25]",2,57
2025,4,Bahrain Grand Prix,18,5,BOR,Kick Sauber,"['M', 'H', 'M']","[13, 19, 25]",2,57
2025,4,Bahrain Grand Prix,DNF,55,SAI,Williams,"['S', 'M', 'H', 'S']","[14, 18, 12, 1]",3,45
